Order ID,Order Status,Cancel reason,Return / Refund Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Parent SKU Reference No.,Product Name,SKU Reference No.,Variation Name,Original Price,Deal Price,Quantity,Product Subtotal,Seller Rebate,Seller Discount,Shopee Rebate,SKU Total Weight,No of product in order,Order Total Weight,Voucher Code,Seller Voucher,Seller Absorbed Coin Cashback,Shopee Voucher,Bundle Deal Indicator,Shopee Bundle Discount,Seller Bundle Discount,Shopee Coins Offset,Credit Card Discount Total,Total Amount,Buyer Paid Shipping Fee,Transaction Fee,Commission Fee,Service Fee,Grand Total,Estimated Shipping Fee,Username (Buyer),Remark from buyer,Order Complete Time,Note
201002907GNC2Y,Completed,,,MY2078822711614,Standard Delivery,Dropoff,2020/10/12 21:39,2020/10/5 11:04,2020/10/2 11:44,2020/10/3 21:39,KT-????A6-9,Kid's Shoes Summer Sandals Children's Shoes Boys Shoes Cartoon Shoes Non-slip Beach Shoes kids slipper Captain America Spider Man Batman,KT-????A6-9_?-???_29,"black-Batman,29",48,27.5,1,27.5,20.5,20.5,0,0.3,2,0.6,,0,0,0,N,0,0,0,0,61,6,1.22,0,3.3,61,6,zaiditajuddin,,2020/10/16 0:40,
201002907GNC2Y,Completed,,,MY2078822711614,Standard Delivery,Dropoff,2020/10/12 21:39,2020/10/5 11:04,2020/10/2 11:44,2020/10/3 21:39,KT-????A6-9,Kid's Shoes Summer Sandals Children's Shoes Boys Shoes Cartoon Shoes Non-slip Beach Shoes kids slipper Captain America Spider Man Batman,KT-????A6-9_?-???_23,"black-Batman,23",48,27.5,1,27.5,20.5,20.5,0,0.3,2,0.6,,0,0,0,N,0,0,0,0,61,6,1.22,0,3.3,61,6,zaiditajuddin,,2020/10/16 0:40,
2010029505G31P,Completed,,,MY201286659921B,Standard Delivery,Dropoff,2020/10/12 7:54,2020/10/4 13:45,2020/10/2 13:10,2020/10/3 7:54,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,29",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,fieeeraa,,2020/10/12 17:54,
201002953WUJWV,Completed,,,MY202525312867H,Standard Delivery,Dropoff,2020/10/12 13:13,2020/10/4 13:54,2020/10/2 13:12,2020/10/2 13:13,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.9,6,0.72,0,1.79,35.9,6,wanathirah01,,2020/10/15 12:15,
201002960BJ532,Completed,,,MY208860737662D,Standard Delivery,Dropoff,2020/10/12 13:30,2020/10/4 14:24,2020/10/2 13:28,2020/10/2 13:30,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,10LUC12D1;FSV-60641745,5.88,0,0,N,0,0,0,0,60.99,2.2,1.1,0,3.17,55.11,8.2,eina24434,,2020/10/14 8:12,
201002960BJ532,Completed,,,MY208860737662D,Standard Delivery,Dropoff,2020/10/12 13:30,2020/10/4 14:24,2020/10/2 13:28,2020/10/2 13:30,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_27,"pink,27",53.6,29.9,1,29.9,23.7,23.7,0,0.5,2,1,10LUC12D1;FSV-60641745,5.88,0,0,N,0,0,0,0,60.99,2.2,1.1,0,3.17,55.11,8.2,eina24434,,2020/10/14 8:12,
2010029ANYVB97,Cancelled,Cancelled by buyer. Reason: Need to modify order,,,Standard Delivery,Dropoff,,,2020/10/2 14:51,-,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_27,"pink,27",53.6,29.9,1,29.9,23.7,23.7,0,0.5,2,1,,0,0,0,N,0,0,0,0,77.93,8.2,1.56,0,4.18,77.93,8.2,syam87,,,
2010029ANYVB97,Cancelled,Cancelled by buyer. Reason: Need to modify order,,,Standard Delivery,Dropoff,,,2020/10/2 14:51,-,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_35,"pink,35",56.9,39.83,1,39.83,17.07,17.07,0,0.5,2,1,,0,0,0,N,0,0,0,0,77.93,8.2,1.56,0,4.18,77.93,8.2,syam87,,,
2010029FV1Y83Y,Completed,,,MY209223620783D,Standard Delivery,Dropoff,2020/10/12 16:25,2020/10/4 13:23,2020/10/2 16:24,2020/10/2 16:25,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Pink,29",53.2,39.9,1,39.9,13.3,13.3,0,0.5,1,0.5,LUCAA;CRSEPT7;FSV-60641745,1,0,0,N,0,0,0,0,39.9,0,0.78,0,2.33,38.9,5.2,amiraasuki_,,2020/10/24 12:28,
2010029GFGQPU3,Completed,,,MY204593634405Z,Standard Delivery,Dropoff,2020/10/12 16:35,2020/10/4 13:23,2020/10/2 16:35,2020/10/2 16:35,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_30,"pink,30",56.9,39.83,1,39.83,17.07,17.07,0,0.5,1,0.5,LUCAA;CRSEPT7;FSV-60680007,1,0,0,N,0,0,0,0,39.83,0,0.78,0,2.33,38.83,6,kyo866,,2020/10/13 21:22,
2010029HASB3X3,Completed,,,MY209001093224S,Standard Delivery,Dropoff,2020/10/12 16:51,2020/10/4 13:45,2020/10/2 16:50,2020/10/2 16:51,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_36,"pink,36",56.9,39.83,1,39.83,17.07,17.07,0,0.5,2,1,10LUC12D1,7.59,0,0,N,0,0,0,0,84.02,8.2,1.53,0,4.09,76.43,8.2,syam87,,2020/10/10 19:48,
2010029HASB3X3,Completed,,,MY209001093224S,Standard Delivery,Dropoff,2020/10/12 16:51,2020/10/4 13:45,2020/10/2 16:50,2020/10/2 16:51,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_28,"pink,28",53.6,35.99,1,35.99,17.61,17.61,0,0.5,2,1,10LUC12D1,7.59,0,0,N,0,0,0,0,84.02,8.2,1.53,0,4.09,76.43,8.2,syam87,,2020/10/10 19:48,
2010029HXCKNFX,Completed,,,MY201584017583Y,Standard Delivery,Dropoff,2020/10/12 17:03,2020/10/4 13:23,2020/10/2 17:01,2020/10/2 17:03,KT-??A6,Kid's Shoes Summer Sandals Children's Shoes Boys Shoes Cartoon Shoes Non-slip Beach Shoes kids slipper,KT-??A6,"Black,27",36.67,27.5,1,27.5,9.17,9.17,0,0.5,2,0.8,10LUC12D1;CRSEPT7;FSV-60641745,5.5,0,0,N,0,0,0,0,55,0,0.99,0,2.97,49.5,6,ema.yusof,,2020/10/16 13:31,
2010029HXCKNFX,Completed,,,MY201584017583Y,Standard Delivery,Dropoff,2020/10/12 17:03,2020/10/4 13:23,2020/10/2 17:01,2020/10/2 17:03,KT-????A6-9,Kid's Shoes Summer Sandals Children's Shoes Boys Shoes Cartoon Shoes Non-slip Beach Shoes kids slipper Captain America Spider Man Batman,KT-????A6-9_?-???_27,"blue-Clownfish,27",48,27.5,1,27.5,20.5,20.5,0,0.3,2,0.8,10LUC12D1;CRSEPT7;FSV-60641745,5.5,0,0,N,0,0,0,0,55,0,0.99,0,2.97,49.5,6,ema.yusof,,2020/10/16 13:31,
2010029JM4UYCE,Completed,,,MY2084587513481,Standard Delivery,Dropoff,2020/10/12 19:58,2020/10/7 19:33,2020/10/2 17:14,2020/10/3 19:58,KT-??A525,Ready Stock Kids Shoes Kids Fashion Canvas Shoes,KT-??A525,"grey,32",37.2,27.9,1,27.9,9.3,9.3,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,33.9,6,0.68,0,1.67,33.9,6,salehudinjaafar,,2020/10/14 15:12,
2010029MHSDDQ5,Completed,,,MY200880882959P,Standard Delivery,Dropoff,2020/10/12 18:40,2020/10/4 13:23,2020/10/2 17:48,2020/10/2 18:40,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,30",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,FSV-60641745,0,0,0,N,0,0,0,0,25.9,0,0.52,0,1.55,25.9,6,hydy_30,,2020/10/12 20:48,
2010029QJBU62R,Completed,,,MY206546978387N,Standard Delivery,Dropoff,2020/10/12 18:43,2020/10/4 13:45,2020/10/2 18:42,2020/10/2 18:43,KT-??C-2,Ready Stock Shoes Kids  Sport Shoes kids Velcro Breathable Mesh Vamp Sneakers LED Sneakers Spiderman Spiderman,KT-??C-2_Blue_30,"Blue,30",61.33,42.99,1,42.99,18.34,18.34,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,48.99,6,0.96,0,2.52,47.99,6,peterbonaventure,,2020/10/16 8:22,
2010029VBNJ7M1,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/2 20:08,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,FSV-59521054,0,0,0,N,0,0,0,0,28.89,0,0.58,0,1.73,28.89,6,syahmi_anaqi93,,,
2010029XV6EV74,Completed,,,MY205750962781I,Standard Delivery,Dropoff,2020/10/12 10:01,2020/10/4 13:45,2020/10/2 20:53,2020/10/3 10:01,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,FSV-60641745,0,0,0,N,0,0,0,0,28.89,0,0.58,0,1.73,28.89,6,nabilqayyum,Post tomorrow ,2020/10/14 11:49,
201002A3276YY2,Completed,,,MY201071545686M,Standard Delivery,Dropoff,2020/10/12 22:08,2020/10/4 13:45,2020/10/2 22:08,2020/10/2 22:08,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,37",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.9,6,0.72,0,1.79,35.9,6,harisnice,,2020/10/15 14:23,
201002A77W6G0H,Completed,,Request Approved,MY207953365006F,Standard Delivery,Dropoff,2020/10/12 23:24,2020/10/4 13:54,2020/10/2 23:23,2020/10/2 23:24,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,0,0,0,0,0,0,5.2,masneh8196,,2020/10/26 14:55,
201002A7M2JFVM,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/2 23:29,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,p_cn67jo7c,,,
201003B3YT8DKN,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/3 7:57,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.9,6,0.72,0,1.79,35.9,6,abbyyy1310,,,
201003B6D7WJXC,Completed,,,MY208627825797Q,Standard Delivery,Dropoff,2020/10/12 8:41,2020/10/4 13:45,2020/10/3 8:40,2020/10/3 8:41,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,FSV-60641745,0,0,0,N,0,0,0,0,28.89,0,0.58,0,1.73,28.89,6,shah_7781,,2020/10/12 7:47,
201003BFSCMYRN,Cancelled,Cancelled by buyer. Reason: Need to change delivery address,,,Standard Delivery,Dropoff,,,2020/10/3 11:28,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,28",34.53,25.89,1,25.89,8.64,8.64,0,0.5,1,0.5,LUCAA;FSV-60641745,1,0,0,N,0,0,0,0,25.89,0,0.5,0,1.49,24.89,6,vogoklunok,,,
201003BFYCY0EC,Cancelled,Cancelled by buyer. Reason: Need to modify existing order,,,Standard Delivery,Dropoff,2020/10/12 11:33,,2020/10/3 11:31,2020/10/3 11:33,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,28",34.53,25.89,1,25.89,8.64,8.64,0,0.5,1,0.5,LUCAA;FSV-60641745,1,0,0,N,0,0,0,0,25.89,0,0.5,0,1.49,24.89,6,vogoklunok,,,
201003BG5C05K0,Completed,,,MY202870684180I,Standard Delivery,Dropoff,2020/10/12 11:35,2020/10/5 11:04,2020/10/3 11:35,2020/10/3 11:35,KT-???X19,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Sesame Street,,"White,25",34.53,25.89,1,25.89,8.64,8.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,31.89,6,0.62,0,1.49,30.89,6,suhazlyna,,2020/10/22 7:39,
201003BGJ0H914,Completed,,,MY209392502592P,Standard Delivery,Dropoff,2020/10/12 11:42,2020/10/4 13:45,2020/10/3 11:42,2020/10/3 11:42,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,28",34.53,25.89,1,25.89,8.64,8.64,0,0.5,1,0.5,LUCAA;FSV-60641745,1,0,0,N,0,0,0,0,25.89,0,0.5,0,1.49,24.89,6,vogoklunok,,2020/10/15 19:23,
201003BJ78SEHU,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/3 12:12,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,29",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.09,5.2,0.66,0,1.67,33.09,5.2,zhfiil4l_b,,,
201003BKG6VRX2,Completed,,,MY2087805373497,Standard Delivery,Dropoff,2020/10/12 12:35,2020/10/4 14:04,2020/10/3 12:35,2020/10/3 12:35,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,38",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,LUCAA;CROCT3;FSV-60555596,1,0,0,N,0,0,0,0,29.9,0,0.58,0,1.73,28.9,6,taman_syurga,,2020/10/20 7:37,
201003BKW0SQM0,Completed,,,MY206840706389K,Standard Delivery,Dropoff,2020/10/12 12:44,2020/10/4 13:45,2020/10/3 12:42,2020/10/3 12:44,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,10LUC12D1;PRTG2RE300920;FSV-60641745,5.78,0,2.67,N,0,0,0,0,59.98,2.2,1.03,0,3.12,51.53,8.2,puterijurainie,,2020/10/10 15:23,
201003BKW0SQM0,Completed,,,MY206840706389K,Standard Delivery,Dropoff,2020/10/12 12:44,2020/10/4 13:45,2020/10/3 12:42,2020/10/3 12:44,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,10LUC12D1;PRTG2RE300920;FSV-60641745,5.78,0,2.67,N,0,0,0,0,59.98,2.2,1.03,0,3.12,51.53,8.2,puterijurainie,,2020/10/10 15:23,
201003BN9BYEYK,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/3 13:07,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,35.9,6,0.7,0,1.73,34.9,6,abbyyy1310,,,
201003BNS9YAJP,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/3 13:15,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,tyrahmuhamad,,,
201003BP9KQQ9M,Completed,,,MY200138213109H,Standard Delivery,Dropoff,2020/10/12 13:25,2020/10/4 13:23,2020/10/3 13:25,2020/10/3 13:25,KT-D-1,Children's Shoes Children's Sandals Casual Shoes Beach Shoes Donald Duck Disney Cute Sandals Non-slip and Breathable Comfortable and Waterproof,KT-D-1_???_32/33,"royal blue,32/33",26.3,21.5,1,21.5,4.8,4.8,0,0.5,2,1,LUCAA;FSV-60555819,1,0,0,N,0,0,0,0,44.2,2.2,0.86,0,2.46,43.2,8.2,sallychew,,2020/10/14 19:26,
201003BP9KQQ9M,Completed,,,MY200138213109H,Standard Delivery,Dropoff,2020/10/12 13:25,2020/10/4 13:23,2020/10/3 13:25,2020/10/3 13:25,KT-D-1,Children's Shoes Children's Sandals Casual Shoes Beach Shoes Donald Duck Disney Cute Sandals Non-slip and Breathable Comfortable and Waterproof,KT-D-1_???_30/31,"red,30/31",25.4,20.5,1,20.5,4.9,4.9,0,0.5,2,1,LUCAA;FSV-60555819,1,0,0,N,0,0,0,0,44.2,2.2,0.86,0,2.46,43.2,8.2,sallychew,,2020/10/14 19:26,
201003BPEE9GB7,Completed,,,MY208454434109N,Standard Delivery,Dropoff,2020/10/12 13:28,2020/10/4 14:24,2020/10/3 13:27,2020/10/3 13:28,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,tyrahmuhamad,,2020/10/14 11:21,
201003BQA4HQEF,Completed,,,MY205363348076E,Standard Delivery,Dropoff,2020/10/12 13:45,2020/10/4 13:54,2020/10/3 13:43,2020/10/3 13:45,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_29,"pink,29",53.6,35.99,1,35.99,17.61,17.61,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,41.99,6,0.82,0,2.1,40.99,6,cenotainieii,,2020/10/11 19:55,
201003BT5R17V0,Completed,,,MY207989593355I,Standard Delivery,Dropoff,2020/10/12 14:35,2020/10/4 14:04,2020/10/3 14:34,2020/10/3 14:35,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA;FSV-60641745,1,0,0,N,0,0,0,0,28.89,0,0.56,0,1.67,27.89,6,qayra89,,2020/10/10 22:00,
201003BU722KPV,Completed,,,MY2058006075463,Standard Delivery,Dropoff,2020/10/12 14:58,2020/10/5 11:24,2020/10/3 14:53,2020/10/3 14:58,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.9,6,0.72,0,1.79,35.9,6,hoxx3zih86,,2020/10/12 16:42,
201003BW32STWR,Completed,,,MY2005013753834,Standard Delivery,Dropoff,2020/10/12 15:26,2020/10/5 11:24,2020/10/3 15:26,2020/10/3 15:26,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"yellow,26",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,CROCT1;FSV-60555439,0,0,0,N,0,0,0,0,25.9,0,0.52,0,1.55,25.9,5.2,maksuta,,2020/10/10 11:53,
201003BW8R4K98,Completed,,,MY203588467090L,Standard Delivery,Dropoff,2020/10/12 15:31,2020/10/5 11:04,2020/10/3 15:29,2020/10/3 15:31,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,22",39.87,24.99,1,24.99,14.88,14.88,0,0.5,1,0.5,LUCAA;CRSEPT7;FSV-60641745,1,0,0,N,0,0,0,0,24.99,0,0.48,0,1.44,23.99,6,rielsafiril,,2020/10/13 18:21,
201003C35CSYFT,Completed,,,MY2022965271410,Standard Delivery,Dropoff,2020/10/12 17:16,2020/10/5 11:24,2020/10/3 17:15,2020/10/3 17:16,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,amira210,,2020/10/13 14:54,
201003C5G3UVWP,Completed,,,MY209331695521Q,Standard Delivery,Dropoff,2020/10/12 18:01,2020/10/5 11:24,2020/10/3 17:57,2020/10/3 18:01,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,37",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.9,6,0.72,0,1.79,35.9,6,dielazikrihesam,,2020/10/15 10:33,
201003CAA6CTPT,Completed,,,MY2083037233775,Standard Delivery,Dropoff,2020/10/12 18:22,2020/10/6 14:14,2020/10/3 19:23,2020/10/4 18:22,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,brazdoll,,2020/10/17 7:38,
201003CB80K61Y,Completed,,,MY200188173736D,Standard Delivery,Dropoff,2020/10/12 19:41,2020/10/5 11:44,2020/10/3 19:39,2020/10/3 19:41,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.9,6,0.72,0,1.79,35.9,6,zuraidazukipli,,2020/10/15 14:41,
201003CBKJRYAJ,Completed,,,MY200120678046J,Standard Delivery,Dropoff,2020/10/12 19:58,2020/10/5 11:24,2020/10/3 19:46,2020/10/3 19:58,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA;FSV-60555819,1,0,0,N,0,0,0,0,28.89,0,0.56,0,1.67,27.89,6,senirudi,,2020/10/13 16:28,
201003CBQ7VGVK,Completed,,,MY200767937239M,Standard Delivery,Dropoff,2020/10/12 19:48,2020/10/5 11:04,2020/10/3 19:48,2020/10/3 19:48,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_36,"black,36",56.9,39.83,1,39.83,17.07,17.07,0,0.5,1,0.5,LUCAA;CROCT1;FSV-60592268,1,0,0,N,0,0,0,0,39.83,0,0.78,0,2.33,38.83,6,haesyi,,2020/10/12 21:50,
201003CGJBRJBF,Completed,,,MY200325415833U,Standard Delivery,Dropoff,2020/10/12 21:16,2020/10/5 11:44,2020/10/3 21:15,2020/10/3 21:16,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,CRSEPT7;FSV-60641745,0,0,0,N,0,0,0,0,29.9,0,0.6,0,1.79,29.9,6,azlinaawang13,,2020/10/14 13:38,
201003CJ56Q4PE,Completed,,,MY204610165492P,Standard Delivery,Dropoff,2020/10/12 21:45,2020/10/5 11:04,2020/10/3 21:43,2020/10/3 21:45,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,kamaeuzaman,,2020/10/14 17:33,
201003CJ9K41GH,Completed,,,MY203135826221D,Standard Delivery,Dropoff,2020/10/12 21:46,2020/10/5 11:24,2020/10/3 21:46,2020/10/3 21:46,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Pink,31",57.2,42.9,1,42.9,14.3,14.3,0,0.5,1,0.5,FSV-60641745,0,0,0,N,0,0,0,0,42.9,0,0.86,0,2.57,42.9,6,amadaamira,,2020/10/13 21:49,
201003CJSR91X0,Completed,,,MY2052870824902,Standard Delivery,Dropoff,2020/10/12 21:56,2020/10/5 11:44,2020/10/3 21:55,2020/10/3 21:56,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"yellow,33",41.3,28.9,1,28.9,12.4,12.4,0,0.5,1,0.5,CRSEPT7;FSV-60641745,0,0,0,N,0,0,0,0,28.9,0,0.58,0,1.73,28.9,5.2,shahirahshiraapple,,2020/10/10 15:48,
201003CKPH7FAU,Completed,,,MY205712216769X,Standard Delivery,Dropoff,2020/10/12 22:11,2020/10/5 11:04,2020/10/3 22:11,2020/10/3 22:11,KT-D-1,Children's Shoes Children's Sandals Casual Shoes Beach Shoes Donald Duck Disney Cute Sandals Non-slip and Breathable Comfortable and Waterproof,KT-D-1_??_28/29,"pink,28/29",25.4,20.5,1,20.5,4.9,4.9,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,25.7,5.2,0.49,0,1.17,24.7,5.2,munkit86,,2020/10/10 21:47,
201004CTFG0JUT,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/4 0:12,-,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,25",39.87,24.99,1,24.99,14.88,14.88,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,30.99,6,0.6,0,1.44,29.99,6,citrah_tajudin,,,
201004CXUTS0KV,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/4 1:31,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.89,6,0.68,0,1.67,33.89,6,faizulchoi,,,
