Order ID,Order Status,Cancel reason,Return / Refund Status,Tracking Number,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Parent SKU Reference No.,Product Name,SKU Reference No.,Variation Name,Original Price,Deal Price,Quantity,Product Subtotal,Seller Rebate,Seller Discount,Shopee Rebate,SKU Total Weight,No of product in order,Order Total Weight,Voucher Code,Seller Voucher,Seller Absorbed Coin Cashback,Shopee Voucher,Bundle Deal Indicator,Shopee Bundle Discount,Seller Bundle Discount,Shopee Coins Offset,Credit Card Discount Total,Total Amount,Buyer Paid Shipping Fee,Transaction Fee,Commission Fee,Service Fee,Grand Total,Estimated Shipping Fee,Username (Buyer),Remark from buyer,Order Complete Time,Note
2009074E1W20J6,Completed,,,MY208308436587F,Standard Delivery,Dropoff,2020/9/9 12:35,2020/9/8 15:36,2020/9/7 12:35,2020/9/7 12:35,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,24",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,CRSEPT1;FSV-58796670,0,0,0,N,0,0,0,0,25.9,0,0.52,0,1.81,25.9,5.2,karimlaaa92,,2020/9/15 16:40,
2009074PX3KFBY,Completed,,,MY206787971737N,Standard Delivery,Dropoff,2020/9/9 15:14,2020/9/9 11:55,2020/9/7 15:14,2020/9/7 15:14,KT-???2115,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Mickey Mouse 2 Color Velcro Shoes,KT-???2115_??_33,"brown,33",34,28.8,1,28.8,5.2,5.2,0,0.3,1,0.3,FSV-58706775,0,0,0,N,0,0,0,0,28.8,0,0.58,0,2.02,28.8,6,noratikahzamalishak,,2020/9/17 17:18,
2009074RGNC8T1,Completed,,,MY205124701669F,Standard Delivery,Dropoff,2020/9/9 15:42,2020/9/9 11:35,2020/9/7 15:42,2020/9/7 15:42,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,99LUC72D1;CRSEPT1;FSV-58796670,2.89,0,0,N,0,0,0,0,28.89,0,0.52,0,1.82,26,5.2,fiontong,,2020/9/17 16:18,
2009074YRDCPYT,Completed,,,MY204571654841B,Standard Delivery,Dropoff,2020/9/9 17:53,2020/9/8 15:36,2020/9/7 17:52,2020/9/7 17:53,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Golden,25",39.87,29.9,2,59.8,19.94,19.94,0,1,2,1,99LUC72D1,5.98,0,0,N,0,0,0,0,68,8.2,1.24,0,3.77,62.02,8.2,babycassie19519,,2020/9/18 7:41,
20090750RYG9NA,Completed,,,MY202152640181S,Standard Delivery,Dropoff,2020/9/9 18:11,2020/9/10 12:04,2020/9/7 18:10,2020/9/7 18:11,KT-???X19,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Sesame Street,,"White,34",39.87,25,1,25,14.87,14.87,0,0.5,1,0.5,99LUC72D1;FSV-58796670,2.5,0,0,N,0,0,0,0,25,0,0.45,0,1.58,22.5,5.2,syafulanuar,,2020/9/20 7:42,
200907559NUEKS,Completed,,,MY204145301966J,Standard Delivery,Dropoff,2020/9/9 19:32,2020/9/11 11:17,2020/9/7 19:31,2020/9/7 19:32,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,32",41.3,25,1,25,16.3,16.3,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,30.2,5.2,0.58,0,1.68,29.2,5.2,syafulanuar,,2020/9/20 7:42,
2009075C2550QF,Completed,,,MY2076285706431,Standard Delivery,Dropoff,2020/9/9 21:33,2020/9/11 10:57,2020/9/7 21:32,2020/9/7 21:33,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,33",41.3,28.9,1,28.9,12.4,12.4,0,0.5,1,0.5,99LUC72D1;FSV-58796670,2.89,0,0,N,0,0,0,0,28.9,0,0.52,0,1.82,26.01,6,zarifera94,,2020/9/27 7:41,
2009075CRMBNBG,Cancelled,Cancelled by buyer. Reason: Don't want to buy anymore,,,Standard Delivery,Dropoff,,,2020/9/7 21:45,-,KT-???2115,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Mickey Mouse 2 Color Velcro Shoes,KT-???2115_??_26,"brown,26",32,27,1,27,5,5,0,0.3,1,0.3,,0,0,0,N,0,0,0,0,33,6,0.66,0,1.89,33,6,b4lla,,,
2009075JF6BU93,Completed,,,MY208240655749K,Standard Delivery,Dropoff,2020/9/9 23:28,2020/9/9 11:46,2020/9/7 23:27,2020/9/7 23:28,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,24",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,31.9,6,0.64,0,1.81,31.9,6,zulfadliiomar,,2020/9/17 15:43,
2009086KJX4KFX,Completed,,,MY2087399933048,Standard Delivery,Dropoff,2020/9/10 9:20,2020/9/9 11:46,2020/9/8 9:19,2020/9/8 9:20,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Purple,26",49.2,36.9,1,36.9,12.3,12.3,0,0.5,1,0.5,99LUC72D1;CASHBACK9;FSV-58706773,3.69,0,0,N,0,0,0,0,36.9,0,0.66,0,2.32,33.21,6,ainpinkkygurl,,2020/9/17 21:09,
2009086KPYDFSV,Completed,,,MY208087547992E,Standard Delivery,Dropoff,2020/9/10 9:22,2020/9/11 11:17,2020/9/8 9:22,2020/9/8 9:22,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,25",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,99LUC72D1,2.59,0,0,N,0,0,0,0,31.9,6,0.59,0,1.63,29.31,6,mofakea77,,2020/9/22 16:06,
20090871948N2Q,Completed,,,MY201176890861M,Standard Delivery,Dropoff,2020/9/10 13:25,2020/9/9 11:35,2020/9/8 13:24,2020/9/8 13:25,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,99LUC72D1;FSV-58708176,2.89,0,0,N,0,0,0,0,28.89,0,0.52,0,1.82,26,6,shahzansyafiq,,2020/9/17 13:21,
200908730BDH3A,Cancelled,Cancelled by buyer. Reason: Need to modify existing order,,,Standard Delivery,Dropoff,2020/9/10 13:55,,2020/9/8 13:55,2020/9/8 13:55,KT-D-1,Children's Shoes Children's Sandals Casual Shoes Beach Shoes Donald Duck Disney Cute Sandals Non-slip and Breathable Comfortable and Waterproof,KT-D-1_???_28/29,"Khaki,28/29",25.4,20.5,1,20.5,4.9,4.9,0,0.5,1,0.5,99LUC72D1;FSV-58708176,2.05,0,0,N,0,0,0,0,20.5,0,0.37,0,1.29,18.45,6,khimsim,,,
20090879MTDV87,Completed,,,MY200903991729D,Standard Delivery,Dropoff,2020/9/10 15:54,2020/9/9 11:35,2020/9/8 15:54,2020/9/8 15:54,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,99LUC72D1;FSV-58708176,2.89,0,0,N,0,0,0,0,28.89,0,0.52,0,1.82,26,6,syuhada_nazari,,2020/9/16 13:42,
2009087AUC1NT0,Completed,,,MY201762655101B,Standard Delivery,Dropoff,2020/9/10 16:16,2020/9/9 11:46,2020/9/8 16:16,2020/9/8 16:16,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Pink,26",49.2,36.9,2,73.8,24.6,24.6,0,1,2,1,,0,0,0,N,0,0,0,0,82,8.2,1.64,0,5.17,82,8.2,yi9299,,2020/9/15 20:05,
2009087B2ANMK4,Completed,,,MY200948090520X,Standard Delivery,Dropoff,2020/9/10 16:20,2020/9/9 11:25,2020/9/8 16:20,2020/9/8 16:20,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,99LUC72D1,5.78,0,0,N,0,0,0,0,65.98,8.2,1.2,0,3.64,60.2,8.2,mus1480,,2020/9/16 18:02,
2009087B2ANMK4,Completed,,,MY200948090520X,Standard Delivery,Dropoff,2020/9/10 16:20,2020/9/9 11:25,2020/9/8 16:20,2020/9/8 16:20,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,99LUC72D1,5.78,0,0,N,0,0,0,0,65.98,8.2,1.2,0,3.64,60.2,8.2,mus1480,,2020/9/16 18:02,
2009087DP10WWY,Completed,,,MY209733858939T,Standard Delivery,Dropoff,2020/9/10 17:07,2020/9/9 11:46,2020/9/8 17:06,2020/9/8 17:07,KT-??C-2,Ready Stock Shoes Kids  Sport Shoes kids Velcro Breathable Mesh Vamp Sneakers LED Sneakers Spiderman Spiderman,KT-??C-2_Red_29,"Red,29",61.33,42.99,2,85.98,36.68,36.68,0,1,2,1,CRSEPT1,0,0,0,N,0,0,0,0,94.18,8.2,1.88,0,6.02,94.18,8.2,khoochailuan87,,2020/9/11 20:15,??
2009087ENRMWU7,Completed,,,MY202063841305M,Standard Delivery,Dropoff,2020/9/10 17:25,2020/9/10 12:04,2020/9/8 17:24,2020/9/8 17:25,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_28,"pink,28",53.6,35.99,1,35.99,17.61,17.61,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,41.99,6,0.84,0,2.52,41.99,6,nurulsapiah91,,2020/9/22 19:42,
2009087S9RQ1NY,Completed,,,MY2035058539568,Standard Delivery,Dropoff,2020/9/10 20:35,2020/9/10 11:44,2020/9/8 20:34,2020/9/8 20:35,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Pink,28",53.2,39.9,1,39.9,13.3,13.3,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,45.9,6,0.92,0,2.79,45.9,6,ismamuh,,2020/9/19 10:50,
2009087YXU1ST1,Completed,,,MY203674691136T,Standard Delivery,Dropoff,2020/9/10 22:34,2020/9/10 12:14,2020/9/8 22:33,2020/9/8 22:34,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,99LUC72D1,2.89,0,0,N,0,0,0,0,34.89,6,0.64,0,1.82,32,6,yunzola,,2020/9/19 22:22,
2009088270PW1K,Completed,,,MY207076812261S,Standard Delivery,Dropoff,2020/9/11 23:14,2020/9/11 10:57,2020/9/8 23:14,2020/9/8 23:14,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"yellow,30",37,25.9,1,25.9,11.1,11.1,0,0.5,3,1.5,99LUC72D1;FSV-58708176,7.46,0,0,N,0,0,0,0,81.2,6.6,1.47,0,4.7,73.74,12.6,miksiyatt,,2020/9/16 21:03,
2009088270PW1K,Completed,,,MY207076812261S,Standard Delivery,Dropoff,2020/9/11 23:14,2020/9/11 10:57,2020/9/8 23:14,2020/9/8 23:14,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"yellow,33",41.3,28.9,1,28.9,12.4,12.4,0,0.5,3,1.5,99LUC72D1;FSV-58708176,7.46,0,0,N,0,0,0,0,81.2,6.6,1.47,0,4.7,73.74,12.6,miksiyatt,,2020/9/16 21:03,
2009088270PW1K,Completed,,,MY207076812261S,Standard Delivery,Dropoff,2020/9/11 23:14,2020/9/11 10:57,2020/9/8 23:14,2020/9/8 23:14,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"yellow,23",28.3,19.8,1,19.8,8.5,8.5,0,0.5,3,1.5,99LUC72D1;FSV-58708176,7.46,0,0,N,0,0,0,0,81.2,6.6,1.47,0,4.7,73.74,12.6,miksiyatt,,2020/9/16 21:03,
20090984V0TRAV,Completed,,Request Approved,MY2022613705304,Standard Delivery,Dropoff,2020/9/14 0:02,2020/9/10 12:14,2020/9/9 0:01,2020/9/9 0:02,KT-????A6-9,Kid's Shoes Summer Sandals Children's Shoes Boys Shoes Cartoon Shoes Non-slip Beach Shoes kids slipper Captain America Spider Man Batman,KT-????A6-9_?-???_29,"red,29",48,27.5,1,27.5,20.5,20.5,0,0.3,1,0.3,CASHBACK92;FSV-59214763,0,0,0,N,0,0,0,0,27.5,0,0.55,0,1.93,0,6,cweyjsri,,2020/9/20 21:07,
20090984WHHHR7,Completed,,,MY201982411126E,Standard Delivery,Dropoff,2020/9/14 0:02,2020/9/10 11:44,2020/9/9 0:02,2020/9/9 0:02,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Purple,30",57.2,42.9,2,85.8,28.6,28.6,0,1,2,1,99LUC22D1;FSV-59214763,8.58,0,0,N,0,0,0,0,88,2.2,1.59,0,5.41,79.42,7.4,semex24,,2020/9/25 7:48,
2009098G0KN4WF,Completed,,,MY201969500928V,Standard Delivery,Dropoff,2020/9/14 3:21,2020/9/10 11:44,2020/9/9 3:21,2020/9/9 3:21,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,99LUC22D1;FSV-58706410,2.89,0,0,N,0,0,0,0,28.89,0,0.52,0,1.82,26,6,nizam.ky,,2020/9/28 20:25,
2009098VJTAVGJ,Completed,,,MY2049224481555,Standard Delivery,Dropoff,2020/9/14 7:35,2020/9/10 11:44,2020/9/9 7:06,2020/9/9 7:35,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,esyawalnie,,2020/9/18 12:02,
20090991XYNF4K,Completed,,,MY201376574295A,Standard Delivery,Dropoff,2020/9/14 8:42,2020/9/10 11:44,2020/9/9 8:42,2020/9/9 8:42,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,31",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,99LUC72D1;CRSEPT4;FSV-59214763,2.89,0,0,N,0,0,0,0,28.89,0,0.52,0,1.82,26,6,cad_k14c1k,,2020/9/17 12:43,
20090993M2XQ8Y,Completed,,,MY207783768195T,Standard Delivery,Dropoff,2020/9/14 9:12,2020/9/10 11:44,2020/9/9 9:12,2020/9/9 9:12,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,37",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,99LUC22D1;CRSEPT4;FSV-59214763,2.99,0,0,N,0,0,0,0,29.9,0,0.54,0,1.88,26.91,5.2,_5tafglpz4,,2020/9/23 15:44,
20090994J82DQT,Cancelled,Cancelled by buyer. Reason: Found cheaper elsewhere,,,Standard Delivery,Dropoff,,,2020/9/9 9:29,-,KT-D-1,Children's Shoes Children's Sandals Casual Shoes Beach Shoes Donald Duck Disney Cute Sandals Non-slip and Breathable Comfortable and Waterproof,KT-D-1_??_24/25,"pink,24/25",25,19.5,2,39,11,11,0,1,2,1,99LUC22D1,3.9,0,0,N,0,0,0,0,47.2,8.2,0.87,0,2.46,43.3,8.2,edwinjonani,,,
200909958YQSFW,Completed,,,MY200392260972V,Standard Delivery,Dropoff,2020/9/14 10:43,2020/9/10 11:34,2020/9/9 9:41,2020/9/9 10:43,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,99LUC22D1,2.99,0,0,N,0,0,0,0,35.9,6,0.66,0,1.88,32.91,6,amilizaahmah,,2020/9/25 7:51,
20090995HKGXNR,Completed,,,MY201469171330N,Standard Delivery,Dropoff,2020/9/14 10:39,2020/9/10 11:34,2020/9/9 9:46,2020/9/9 10:39,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,99LUC72D1,2.89,0,0,N,0,0,0,0,34.89,6,0.64,0,1.82,32,6,amilizaahmah,,2020/9/25 7:51,
200909985K0BHT,Completed,,,MY207568333427N,Standard Delivery,Dropoff,2020/9/14 10:34,2020/9/13 13:26,2020/9/9 10:33,2020/9/9 10:34,KT-??B-2,Kids Shoes Children's Canvas Shoes Fashion Casual Shoes for Boys and Girls Comfortable and Non-slip,KT-??B-2_??_35,"red,35",31.4,21.98,1,21.98,9.42,9.42,0,0.3,3,0.9,99LUC22D1,7.13,0,0,N,0,0,0,0,78.66,7.4,1.43,0,4.49,71.53,7.4,nurulnadhirahahmadkamil,,2020/9/24 14:07,
200909985K0BHT,Completed,,,MY207568333427N,Standard Delivery,Dropoff,2020/9/14 10:34,2020/9/13 13:26,2020/9/9 10:33,2020/9/9 10:34,KT-??B-2,Kids Shoes Children's Canvas Shoes Fashion Casual Shoes for Boys and Girls Comfortable and Non-slip,KT-??B-2_??_31,"yellow,31",31.4,21.98,1,21.98,9.42,9.42,0,0.3,3,0.9,99LUC22D1,7.13,0,0,N,0,0,0,0,78.66,7.4,1.43,0,4.49,71.53,7.4,nurulnadhirahahmadkamil,,2020/9/24 14:07,
200909985K0BHT,Completed,,,MY207568333427N,Standard Delivery,Dropoff,2020/9/14 10:34,2020/9/13 13:26,2020/9/9 10:33,2020/9/9 10:34,KT-???068,Children's Shoes Children's Casual Shoes Canvas Shoes Baby's Walking Shoes Non Slip Wear Resistant Comfortable and Breathable,KT-???068_??_21,"grey,21",39,27.3,1,27.3,11.7,11.7,0,0.3,3,0.9,99LUC22D1,7.13,0,0,N,0,0,0,0,78.66,7.4,1.43,0,4.49,71.53,7.4,nurulnadhirahahmadkamil,,2020/9/24 14:07,
2009099872HNY2,Completed,,,MY202783035147W,Standard Delivery,Dropoff,2020/9/14 10:36,2020/9/10 11:34,2020/9/9 10:34,2020/9/9 10:36,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,28",34.53,25.89,1,25.89,8.64,8.64,0,0.5,1,0.5,99LUC22D1,2.59,0,0,N,0,0,0,0,31.89,6,0.59,0,1.63,29.3,6,hadila89,,2020/9/19 22:45,
20090998BP9G62,Completed,,,MY2050709529152,Standard Delivery,Dropoff,2020/9/14 10:37,2020/9/10 11:44,2020/9/9 10:37,2020/9/9 10:37,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,99LUC22D1,2.89,0,0,N,0,0,0,0,34.89,6,0.64,0,1.82,32,6,hemsiah,,2020/9/17 12:36,
2009099AN53X0E,Cancelled,Cancelled by buyer. Reason: Don't want to buy anymore,,,Standard Delivery,Dropoff,,,2020/9/9 11:18,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,29",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,99LUC22D1,2.89,0,0,N,0,0,0,0,34.89,6,0.64,0,1.82,32,6,rohilaroslan,,,
2009099B340CGE,Completed,,,MY208278600332R,Standard Delivery,Dropoff,2020/9/14 11:26,2020/9/10 11:34,2020/9/9 11:25,2020/9/9 11:26,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"black,27",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,99LUC22D1,2.59,0,0,N,0,0,0,0,31.1,5.2,0.57,0,1.63,28.51,5.2,norhalizawati_muhamad,,2020/9/16 17:23,
2009099CNC99S3,Completed,,,MY209900266266I,Standard Delivery,Dropoff,2020/9/14 11:55,2020/9/10 11:44,2020/9/9 11:54,2020/9/9 11:55,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,3,1.5,99LUC22D1,8.67,0,0,N,0,0,0,0,99.27,12.6,1.81,0,5.46,90.6,12.6,petrulinatunda86,,2020/9/17 23:58,
2009099CNC99S3,Completed,,,MY209900266266I,Standard Delivery,Dropoff,2020/9/14 11:55,2020/9/10 11:44,2020/9/9 11:54,2020/9/9 11:55,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,3,1.5,99LUC22D1,8.67,0,0,N,0,0,0,0,99.27,12.6,1.81,0,5.46,90.6,12.6,petrulinatunda86,,2020/9/17 23:58,
2009099CNC99S3,Completed,,,MY209900266266I,Standard Delivery,Dropoff,2020/9/14 11:55,2020/9/10 11:44,2020/9/9 11:54,2020/9/9 11:55,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,3,1.5,99LUC22D1,8.67,0,0,N,0,0,0,0,99.27,12.6,1.81,0,5.46,90.6,12.6,petrulinatunda86,,2020/9/17 23:58,
2009099D39XGX0,Completed,,,MY200852306681P,Standard Delivery,Dropoff,2020/9/14 12:01,2020/9/10 11:44,2020/9/9 12:01,2020/9/9 12:01,KT696,Ready Stock Kids Shoes ULTRAMAN Kid's Sandals Velcro Casual Shoes Luminous Sole,KT696_??_28,"red,28?with light?",60,42,1,42,18,18,0,0.3,1,0.3,99LUC22D1;CRSEPT4;FSV-59214763,4.2,0,0,N,0,0,0,0,42,0,0.76,0,2.65,37.8,5.2,puikuan87,,2020/9/17 7:57,
2009099JJCKSM8,Completed,,,MY207003132612U,Standard Delivery,Dropoff,2020/9/14 13:47,2020/9/10 11:44,2020/9/9 13:39,2020/9/9 13:47,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,31",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,99LUC22D1;FSV-58706410,2.89,0,0,N,0,0,0,0,28.89,0,0.52,0,1.82,26,6,farahdyla92,,2020/9/17 16:14,
2009099JY0SN8D,Completed,,,MY200667446216T,Standard Delivery,Dropoff,2020/9/14 13:47,2020/9/10 11:34,2020/9/9 13:46,2020/9/9 13:47,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,shambelacan,,2020/9/28 18:55,
2009099PP7HDE9,Completed,,,MY201244950235K,Standard Delivery,Dropoff,2020/9/14 14:55,2020/9/10 11:44,2020/9/9 14:53,2020/9/9 14:55,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,37",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.9,6,0.72,0,2.09,35.9,6,roslianaroski,,2020/9/18 11:39,
2009099QVQU5QD,Completed,,,MY200625246105S,Standard Delivery,Dropoff,2020/9/14 15:16,2020/9/10 11:34,2020/9/9 15:14,2020/9/9 15:16,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_34,"pink,34",56.9,39.83,1,39.83,17.07,17.07,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,45.83,6,0.92,0,2.79,45.83,6,kujajamhor,,2020/9/20 7:49,
2009099QX8WJ5A,Completed,,,MY2065759342632,Standard Delivery,Dropoff,2020/9/14 15:17,2020/9/13 13:26,2020/9/9 15:15,2020/9/9 15:17,KT-???X19,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Sesame Street,,"White,26",34.53,25.89,1,25.89,8.64,8.64,0,0.5,2,0.8,99LUC22D1,4.34,0,0,N,0,0,0,0,49.39,6,0.9,0,2.73,45.05,6,miaafeeya89,,2020/9/19 14:39,
2009099QX8WJ5A,Completed,,,MY2065759342632,Standard Delivery,Dropoff,2020/9/14 15:17,2020/9/13 13:26,2020/9/9 15:15,2020/9/9 15:17,KT-??B-2,Kids Shoes Children's Canvas Shoes Fashion Casual Shoes for Boys and Girls Comfortable and Non-slip,KT-??B-2_??_26,"yellow,26",25,17.5,1,17.5,7.5,7.5,0,0.3,2,0.8,99LUC22D1,4.34,0,0,N,0,0,0,0,49.39,6,0.9,0,2.73,45.05,6,miaafeeya89,,2020/9/19 14:39,
2009099R92F4UF,Cancelled,Cancelled by buyer. Reason: Need to change delivery address,,,Standard Delivery,Dropoff,,,2020/9/9 15:21,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,sureahjoe,,,
2009099SG1G41Y,Completed,,,MY2080661236160,Standard Delivery,Dropoff,2020/9/14 15:43,2020/9/10 11:34,2020/9/9 15:43,2020/9/9 15:43,KT-????A6-9,Kid's Shoes Summer Sandals Children's Shoes Boys Shoes Cartoon Shoes Non-slip Beach Shoes kids slipper Captain America Spider Man Batman,KT-????A6-9_?-???_23,"black-Batman,23",48,27.5,1,27.5,20.5,20.5,0,0.3,1,0.3,99LUC22D1;CRSEPT4;FSV-59214763,2.75,0,0,N,0,0,0,0,27.5,0,0.5,0,1.73,24.75,6,ekin_najlaa,,2020/9/16 14:26,
2009099TYNGDGR,Completed,,,MY204090432040S,Standard Delivery,Dropoff,2020/9/14 16:10,2020/9/10 12:04,2020/9/9 16:10,2020/9/9 16:10,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Purple,28",53.2,39.9,1,39.9,13.3,13.3,0,0.5,1,0.5,99LUC22D1;FSV-58708176,3.99,0,0,N,0,0,0,0,39.9,0,0.72,0,2.51,35.91,5.2,johariibrahim,,2020/9/19 15:35,
2009099WVTMDDC,Completed,,,MY203975317351R,Standard Delivery,Dropoff,2020/9/14 17:03,2020/9/10 11:44,2020/9/9 17:02,2020/9/9 17:03,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,99LUC22D1,2.89,0,0,N,0,0,0,0,34.89,6,0.64,0,1.82,32,6,ssharkk,,2020/9/21 4:51,
